match_id,team_1,team_2,team_1_runs,team_2_runs,winner,venue,toss_winner,toss_decision,team_1_avg_runs,team_2_avg_runs,team_1_won_toss,team_1_batted_first,venue_encoded,team_1_won
1339620,New Zealand,Pakistan,336,337,Pakistan,Rawalpindi Cricket Stadium,Pakistan,field,234.99731903485255,237.21428571428572,0,1,210,0
1339621,Pakistan,New Zealand,287,261,Pakistan,"National Stadium, Karachi",New Zealand,field,237.21428571428572,234.99731903485255,0,1,174,1
1339622,Pakistan,New Zealand,334,232,Pakistan,"National Stadium, Karachi",New Zealand,field,237.21428571428572,234.99731903485255,0,1,174,1
1339623,New Zealand,Pakistan,299,252,New Zealand,"National Stadium, Karachi",New Zealand,bat,234.99731903485255,237.21428571428572,1,1,174,1
1340845,India,Bangladesh,186,187,Bangladesh,"Shere Bangla National Stadium, Mirpur",Bangladesh,field,247.694,214.4063492063492,0,1,241,0
1340846,Bangladesh,India,271,266,Bangladesh,"Shere Bangla National Stadium, Mirpur",Bangladesh,bat,214.4063492063492,247.694,1,1,241,1
1340847,India,Bangladesh,409,182,India,"Zahur Ahmed Chowdhury Stadium, Chattogram",Bangladesh,field,247.694,214.4063492063492,0,1,304,1
1341969,Papua New Guinea,Namibia,107,108,Namibia,"Wanderers Cricket Ground, Windhoek",Namibia,field,185.98214285714286,195.70149253731344,0,1,291,0
1341970,United States of America,Namibia,244,173,United States of America,"Wanderers Cricket Ground, Windhoek",Namibia,field,221.64788732394365,195.70149253731344,0,1,291,1
1341971,Papua New Guinea,United States of America,149,152,United States of America,"Wanderers Cricket Ground, Windhoek",United States of America,field,185.98214285714286,221.64788732394365,0,1,291,0
1341972,Papua New Guinea,Namibia,236,241,Namibia,"Wanderers Cricket Ground, Windhoek",Papua New Guinea,bat,185.98214285714286,195.70149253731344,1,1,291,0
1341973,United States of America,Papua New Guinea,266,231,United States of America,"Wanderers Cricket Ground, Windhoek",United States of America,bat,221.64788732394365,185.98214285714286,1,1,291,1
1341974,United States of America,Namibia,211,212,Namibia,"Wanderers Cricket Ground, Windhoek",Namibia,field,221.64788732394365,195.70149253731344,0,1,291,0
1341975,Namibia,Scotland,211,213,Scotland,"United Cricket Club Ground, Windhoek",Scotland,field,195.70149253731344,216.5981308411215,0,1,279,0
1341976,Nepal,Namibia,197,4,Nepal,"United Cricket Club Ground, Windhoek",Namibia,field,201.02666666666667,195.70149253731344,0,1,279,1
1341977,Nepal,Scotland,137,143,Scotland,"United Cricket Club Ground, Windhoek",Scotland,field,201.02666666666667,216.5981308411215,0,1,279,0
1341978,Scotland,Namibia,208,210,Namibia,"United Cricket Club Ground, Windhoek",Namibia,field,216.5981308411215,195.70149253731344,0,1,279,0
1341979,Namibia,Nepal,275,189,Namibia,"United Cricket Club Ground, Windhoek",Nepal,field,195.70149253731344,201.02666666666667,0,1,279,1
1341980,Nepal,Scotland,119,121,Scotland,"United Cricket Club Ground, Windhoek",Nepal,bat,201.02666666666667,216.5981308411215,1,1,279,0
1343683,United Arab Emirates,Nepal,263,179,United Arab Emirates,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,field,199.61467889908258,201.02666666666667,0,1,278,1
1343684,United Arab Emirates,Nepal,191,193,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",United Arab Emirates,bat,199.61467889908258,201.02666666666667,1,1,278,0
1343685,United Arab Emirates,Nepal,176,180,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,field,199.61467889908258,201.02666666666667,0,1,278,0
1348326,Ireland,Zimbabwe,288,214,Ireland,Harare Sports Club,Zimbabwe,field,217.432,204.35055350553506,0,1,102,1
1348327,Ireland,Zimbabwe,294,248,Ireland,Harare Sports Club,Zimbabwe,field,217.432,204.35055350553506,0,1,102,1
1348643,India,Sri Lanka,373,306,India,"Barsapara Cricket Stadium, Guwahati",Sri Lanka,field,247.694,229.3519313304721,0,1,19,1
1348644,Sri Lanka,India,215,219,India,"Eden Gardens, Kolkata",Sri Lanka,bat,229.3519313304721,247.694,1,1,78,0
1348645,India,Sri Lanka,390,73,India,"Greenfield International Stadium, Thiruvananthapuram",India,bat,247.694,229.3519313304721,1,1,97,1
1348646,India,New Zealand,349,337,India,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,bat,247.694,234.99731903485255,1,1,208,1
1348647,New Zealand,India,108,111,India,"Shaheed Veer Narayan Singh International Stadium, Raipur",India,field,234.99731903485255,247.694,0,1,233,0
1348648,India,New Zealand,385,295,India,"Holkar Cricket Stadium, Indore",New Zealand,field,247.694,234.99731903485255,0,1,109,1
1348656,Australia,India,188,191,India,"Wankhede Stadium, Mumbai",India,field,246.49891540130153,247.694,0,1,293,0
1348657,India,Australia,117,121,Australia,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Australia,field,247.694,246.49891540130153,0,1,74,0
1348658,Australia,India,269,248,Australia,"MA Chidambaram Stadium, Chepauk, Chennai",Australia,bat,246.49891540130153,247.694,1,1,141,1
1351397,Bangladesh,England,209,212,England,"Shere Bangla National Stadium, Mirpur",Bangladesh,bat,214.4063492063492,241.78454332552693,1,1,241,0
1351398,England,Bangladesh,326,194,England,"Shere Bangla National Stadium, Mirpur",Bangladesh,field,241.78454332552693,214.4063492063492,0,1,241,1
1351399,Bangladesh,England,246,196,Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",Bangladesh,bat,214.4063492063492,241.78454332552693,1,1,304,1
1355717,Bangladesh,Ireland,338,155,Bangladesh,Sylhet International Cricket Stadium,Ireland,field,214.4063492063492,217.432,0,1,261,1
1355719,Ireland,Bangladesh,101,102,Bangladesh,Sylhet International Cricket Stadium,Ireland,bat,217.432,214.4063492063492,1,1,261,0
1358073,Namibia,Nepal,285,287,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,field,195.70149253731344,201.02666666666667,0,1,278,0
1358074,Namibia,Scotland,153,157,Scotland,"Tribhuvan University International Cricket Ground, Kirtipur",Scotland,field,195.70149253731344,216.5981308411215,0,1,278,0
1358075,Scotland,Nepal,274,275,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,field,216.5981308411215,201.02666666666667,0,1,278,0
1358076,Namibia,Nepal,274,278,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,field,195.70149253731344,201.02666666666667,0,1,278,0
1358077,Scotland,Namibia,221,178,Scotland,"Tribhuvan University International Cricket Ground, Kirtipur",Namibia,field,216.5981308411215,195.70149253731344,0,1,278,1
1358078,Scotland,Nepal,212,213,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,field,216.5981308411215,201.02666666666667,0,1,278,0
1358079,Namibia,United Arab Emirates,91,95,United Arab Emirates,Dubai International Cricket Stadium,United Arab Emirates,field,195.70149253731344,199.61467889908258,0,1,75,0
1358080,United Arab Emirates,Namibia,166,167,Namibia,Dubai International Cricket Stadium,Namibia,field,199.61467889908258,195.70149253731344,0,1,75,0
1358082,Papua New Guinea,United Arab Emirates,262,131,Papua New Guinea,Dubai International Cricket Stadium,United Arab Emirates,field,185.98214285714286,199.61467889908258,0,1,75,1
1358083,United Arab Emirates,Nepal,207,139,United Arab Emirates,Dubai International Cricket Stadium,Nepal,field,199.61467889908258,201.02666666666667,0,1,75,1
1358084,Papua New Guinea,Nepal,179,182,Nepal,Dubai International Cricket Stadium,Papua New Guinea,bat,185.98214285714286,201.02666666666667,1,1,75,0
1358085,United Arab Emirates,Papua New Guinea,97,98,Papua New Guinea,Dubai International Cricket Stadium,Papua New Guinea,field,199.61467889908258,185.98214285714286,0,1,75,0
1358086,Nepal,United Arab Emirates,229,187,Nepal,Dubai International Cricket Stadium,Nepal,bat,201.02666666666667,199.61467889908258,1,1,75,1
1358087,Nepal,Papua New Guinea,297,245,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Papua New Guinea,field,201.02666666666667,185.98214285714286,0,1,278,1
1358088,Papua New Guinea,United Arab Emirates,246,190,Papua New Guinea,"Tribhuvan University International Cricket Ground, Kirtipur",United Arab Emirates,field,185.98214285714286,199.61467889908258,0,1,278,1
1358089,Nepal,United Arab Emirates,248,71,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,bat,201.02666666666667,199.61467889908258,1,1,278,1
1358090,Papua New Guinea,Nepal,95,100,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,field,185.98214285714286,201.02666666666667,0,1,278,0
1358091,Papua New Guinea,United Arab Emirates,234,236,United Arab Emirates,"Tribhuvan University International Cricket Ground, Kirtipur",Papua New Guinea,bat,185.98214285714286,199.61467889908258,1,1,278,0
1358092,United Arab Emirates,Nepal,310,269,United Arab Emirates,"Tribhuvan University International Cricket Ground, Kirtipur",United Arab Emirates,bat,199.61467889908258,201.02666666666667,1,1,278,1
1362379,Zimbabwe,Netherlands,249,255,Netherlands,Harare Sports Club,Netherlands,field,204.35055350553506,202.0909090909091,0,1,102,0
1362380,Zimbabwe,Netherlands,271,270,Zimbabwe,Harare Sports Club,Zimbabwe,bat,204.35055350553506,202.0909090909091,1,1,102,1
1362381,Netherlands,Zimbabwe,231,235,Zimbabwe,Harare Sports Club,Netherlands,bat,202.0909090909091,204.35055350553506,1,1,102,0
1364124,Bangladesh,Ireland,246,65,Bangladesh,"County Ground, Chelmsford",Ireland,field,214.4063492063492,217.432,0,1,63,1
1364125,Ireland,Bangladesh,319,320,Bangladesh,"County Ground, Chelmsford",Bangladesh,field,217.432,214.4063492063492,0,1,63,0
1365092,United States of America,Namibia,231,151,United States of America,"Wanderers Cricket Ground, Windhoek",Namibia,field,221.64788732394365,195.70149253731344,0,1,291,1
1365093,United Arab Emirates,Papua New Guinea,260,239,United Arab Emirates,"Wanderers Cricket Ground, Windhoek",Papua New Guinea,field,199.61467889908258,185.98214285714286,0,1,291,1
1365095,Canada,United States of America,198,172,Canada,"Wanderers Cricket Ground, Windhoek",United States of America,field,192.63934426229508,221.64788732394365,0,1,291,1
1365097,Jersey,Namibia,213,216,Namibia,"Wanderers Cricket Ground, Windhoek",Jersey,bat,232.0,195.70149253731344,1,1,291,0
1365098,United Arab Emirates,United States of America,279,281,United States of America,"United Cricket Club Ground, Windhoek",United Arab Emirates,bat,199.61467889908258,221.64788732394365,1,1,279,0
1365099,Canada,United Arab Emirates,254,255,United Arab Emirates,"Wanderers Cricket Ground, Windhoek",Canada,bat,192.63934426229508,199.61467889908258,1,1,291,0
1365100,Jersey,Papua New Guinea,291,280,Jersey,"United Cricket Club Ground, Windhoek",Jersey,bat,232.0,185.98214285714286,1,1,279,1
1365101,United States of America,Papua New Guinea,235,118,United States of America,"Wanderers Cricket Ground, Windhoek",United States of America,bat,221.64788732394365,185.98214285714286,1,1,291,1
1365102,United Arab Emirates,Namibia,267,239,United Arab Emirates,"United Cricket Club Ground, Windhoek",Namibia,field,199.61467889908258,195.70149253731344,0,1,279,1
1365103,Namibia,Canada,267,156,Namibia,"Wanderers Cricket Ground, Windhoek",Namibia,bat,195.70149253731344,192.63934426229508,1,1,291,1
1365104,United States of America,Jersey,231,206,United States of America,"United Cricket Club Ground, Windhoek",Jersey,field,221.64788732394365,232.0,0,1,279,1
1365105,United Arab Emirates,Jersey,284,218,United Arab Emirates,"Wanderers Cricket Ground, Windhoek",United Arab Emirates,bat,199.61467889908258,232.0,1,1,291,1
1365106,Canada,Papua New Guinea,218,128,Canada,"United Cricket Club Ground, Windhoek",Canada,bat,192.63934426229508,185.98214285714286,1,1,279,1
1365552,Bangladesh,Ireland,274,269,Bangladesh,"County Ground, Chelmsford",Ireland,field,214.4063492063492,217.432,0,1,63,1
1367985,Nepal,Oman,310,226,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Oman,field,201.02666666666667,199.1451612903226,0,1,278,1
1368000,United Arab Emirates,Oman,236,190,United Arab Emirates,Mulpani Cricket Ground,Oman,field,199.61467889908258,199.1451612903226,0,1,164,1
1368002,United Arab Emirates,Nepal,117,118,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,field,199.61467889908258,201.02666666666667,0,1,278,0
1373571,South Africa,Australia,222,225,Australia,"Mangaung Oval, Bloemfontein",Australia,field,246.04545454545453,246.49891540130153,0,1,149,0
1373572,Australia,South Africa,392,269,Australia,"Mangaung Oval, Bloemfontein",South Africa,field,246.49891540130153,246.04545454545453,0,1,149,1
1373573,South Africa,Australia,338,227,South Africa,"Sedgars Park, Potchefstroom",Australia,field,246.04545454545453,246.49891540130153,0,1,229,1
1373574,South Africa,Australia,416,252,South Africa,"SuperSport Park, Centurion",Australia,field,246.04545454545453,246.49891540130153,0,1,259,1
1373575,South Africa,Australia,315,193,South Africa,"The Wanderers Stadium, Johannesburg",Australia,field,246.04545454545453,246.49891540130153,0,1,270,1
1373576,England,West Indies,325,326,West Indies,"Sir Vivian Richards Stadium, North Sound, Antigua",England,bat,241.78454332552693,219.19893899204243,1,1,246,0
1373577,West Indies,England,202,206,England,"Sir Vivian Richards Stadium, North Sound, Antigua",England,field,219.19893899204243,241.78454332552693,0,1,246,0
1373578,England,West Indies,206,191,England,"Kensington Oval, Bridgetown, Barbados",West Indies,field,241.78454332552693,219.19893899204243,0,1,127,1
1375847,West Indies,Australia,231,232,Australia,Melbourne Cricket Ground,Australia,field,219.19893899204243,246.49891540130153,0,1,160,0
1375848,Australia,West Indies,258,175,Australia,Sydney Cricket Ground,West Indies,field,246.49891540130153,219.19893899204243,0,1,260,1
1375849,West Indies,Australia,86,87,Australia,"Manuka Oval, Canberra",Australia,field,219.19893899204243,246.49891540130153,0,1,153,0
1377005,United Arab Emirates,West Indies,202,206,West Indies,Sharjah Cricket Stadium,United Arab Emirates,bat,199.61467889908258,219.19893899204243,1,1,235,0
1377006,West Indies,United Arab Emirates,306,228,West Indies,Sharjah Cricket Stadium,West Indies,bat,219.19893899204243,199.61467889908258,1,1,235,1
1377007,United Arab Emirates,West Indies,184,185,West Indies,Sharjah Cricket Stadium,United Arab Emirates,bat,199.61467889908258,219.19893899204243,1,1,235,0
1377746,Nepal,Zimbabwe,290,291,Zimbabwe,Harare Sports Club,Zimbabwe,field,201.02666666666667,204.35055350553506,0,1,102,0
1377747,West Indies,United States of America,297,258,West Indies,"Takashinga Sports Club, Highfield, Harare",United States of America,field,219.19893899204243,221.64788732394365,0,1,262,1
1377748,Sri Lanka,United Arab Emirates,355,180,Sri Lanka,"Queens Sports Club, Bulawayo",United Arab Emirates,field,229.3519313304721,199.61467889908258,0,1,201,1
1377749,Ireland,Oman,281,285,Oman,Bulawayo Athletic Club,Oman,field,217.432,199.1451612903226,0,1,40,0
1377750,Netherlands,Zimbabwe,315,319,Zimbabwe,Harare Sports Club,Zimbabwe,field,202.0909090909091,204.35055350553506,0,1,102,0
1377751,United States of America,Nepal,207,211,Nepal,"Takashinga Sports Club, Highfield, Harare",Nepal,field,221.64788732394365,201.02666666666667,0,1,262,0
1377752,Ireland,Scotland,286,289,Scotland,"Queens Sports Club, Bulawayo",Scotland,field,217.432,216.5981308411215,0,1,201,0
1377753,United Arab Emirates,Oman,227,228,Oman,Bulawayo Athletic Club,Oman,field,199.61467889908258,199.1451612903226,0,1,40,0
1377754,West Indies,Nepal,339,238,West Indies,Harare Sports Club,Nepal,field,219.19893899204243,201.02666666666667,0,1,102,1
1377755,United States of America,Netherlands,211,214,Netherlands,"Takashinga Sports Club, Highfield, Harare",Netherlands,field,221.64788732394365,202.0909090909091,0,1,262,0
1377756,Oman,Sri Lanka,98,100,Sri Lanka,"Queens Sports Club, Bulawayo",Sri Lanka,field,199.1451612903226,229.3519313304721,0,1,201,0
1377757,Scotland,United Arab Emirates,282,171,Scotland,Bulawayo Athletic Club,United Arab Emirates,field,216.5981308411215,199.61467889908258,0,1,40,1
1377758,Zimbabwe,West Indies,268,233,Zimbabwe,Harare Sports Club,West Indies,field,204.35055350553506,219.19893899204243,0,1,102,1
1377759,Nepal,Netherlands,167,168,Netherlands,"Takashinga Sports Club, Highfield, Harare",Netherlands,field,201.02666666666667,202.0909090909091,0,1,262,0
1377760,Sri Lanka,Ireland,325,192,Sri Lanka,"Queens Sports Club, Bulawayo",Ireland,field,229.3519313304721,217.432,0,1,201,1
1377761,Scotland,Oman,320,244,Scotland,Bulawayo Athletic Club,Oman,field,216.5981308411215,199.1451612903226,0,1,40,1
1377762,Zimbabwe,United States of America,408,104,Zimbabwe,Harare Sports Club,United States of America,field,204.35055350553506,221.64788732394365,0,1,102,1
1377763,West Indies,Netherlands,374,374,Netherlands,"Takashinga Sports Club, Highfield, Harare",Netherlands,field,219.19893899204243,202.0909090909091,0,1,262,0
1377764,Sri Lanka,Scotland,245,163,Sri Lanka,"Queens Sports Club, Bulawayo",Scotland,field,229.3519313304721,216.5981308411215,0,1,201,1
1377765,Ireland,United Arab Emirates,349,211,Ireland,Bulawayo Athletic Club,United Arab Emirates,field,217.432,199.61467889908258,0,1,40,1
1377766,Zimbabwe,Oman,332,318,Zimbabwe,"Queens Sports Club, Bulawayo",Oman,field,204.35055350553506,199.1451612903226,0,1,201,1
1377767,Sri Lanka,Netherlands,213,192,Sri Lanka,"Queens Sports Club, Bulawayo",Sri Lanka,bat,229.3519313304721,202.0909090909091,1,1,201,1
1377768,United States of America,Ireland,196,197,Ireland,"Takashinga Sports Club, Highfield, Harare",Ireland,field,221.64788732394365,217.432,0,1,262,0
1377769,West Indies,Scotland,181,185,Scotland,Harare Sports Club,Scotland,field,219.19893899204243,216.5981308411215,0,1,102,0
1377770,Zimbabwe,Sri Lanka,165,169,Sri Lanka,"Queens Sports Club, Bulawayo",Sri Lanka,field,204.35055350553506,229.3519313304721,0,1,201,0
1377771,United Arab Emirates,Nepal,181,185,Nepal,"Takashinga Sports Club, Highfield, Harare",Nepal,field,199.61467889908258,201.02666666666667,0,1,262,0
1377772,Netherlands,Oman,362,246,Netherlands,Harare Sports Club,Oman,field,202.0909090909091,199.1451612903226,0,1,102,1
1377773,Scotland,Zimbabwe,234,203,Scotland,"Queens Sports Club, Bulawayo",Zimbabwe,field,216.5981308411215,204.35055350553506,0,1,201,1
1377774,Nepal,Ireland,268,269,Ireland,"Takashinga Sports Club, Highfield, Harare",Ireland,field,201.02666666666667,217.432,0,1,262,0
1377775,Oman,West Indies,221,222,West Indies,Harare Sports Club,West Indies,field,199.1451612903226,219.19893899204243,0,1,102,0
1377776,Scotland,Netherlands,277,278,Netherlands,"Queens Sports Club, Bulawayo",Netherlands,field,216.5981308411215,202.0909090909091,0,1,201,0
1377777,United Arab Emirates,United States of America,308,307,United Arab Emirates,"Takashinga Sports Club, Highfield, Harare",United Arab Emirates,bat,199.61467889908258,221.64788732394365,1,1,262,1
1377778,West Indies,Sri Lanka,243,244,Sri Lanka,Harare Sports Club,Sri Lanka,field,219.19893899204243,229.3519313304721,0,1,102,0
1377779,Sri Lanka,Netherlands,233,105,Sri Lanka,Harare Sports Club,Netherlands,field,229.3519313304721,202.0909090909091,0,1,102,1
1381214,West Indies,India,114,118,India,"Kensington Oval, Bridgetown, Barbados",India,field,219.19893899204243,247.694,0,1,127,0
1381215,India,West Indies,181,182,West Indies,"Kensington Oval, Bridgetown, Barbados",West Indies,field,247.694,219.19893899204243,0,1,127,0
1381216,India,West Indies,351,151,India,"Brian Lara Stadium, Tarouba, Trinidad",West Indies,field,247.694,219.19893899204243,0,1,34,1
1384392,England,New Zealand,282,283,New Zealand,"Narendra Modi Stadium, Ahmedabad",New Zealand,field,241.78454332552693,234.99731903485255,0,1,169,0
1384393,Pakistan,Netherlands,286,205,Pakistan,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Netherlands,field,237.21428571428572,202.0909090909091,0,1,208,1
1384395,South Africa,Sri Lanka,428,326,South Africa,"Arun Jaitley Stadium, Delhi",Sri Lanka,field,246.04545454545453,229.3519313304721,0,1,13,1
1384396,Australia,India,199,201,India,"MA Chidambaram Stadium, Chepauk, Chennai",Australia,bat,246.49891540130153,247.694,1,1,141,0
1384397,New Zealand,Netherlands,322,223,New Zealand,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Netherlands,field,234.99731903485255,202.0909090909091,0,1,208,1
1384398,England,Bangladesh,364,227,England,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Bangladesh,field,241.78454332552693,214.4063492063492,0,1,107,1
1384399,Sri Lanka,Pakistan,344,345,Pakistan,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sri Lanka,bat,229.3519313304721,237.21428571428572,1,1,208,0
1384401,South Africa,Australia,311,177,South Africa,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Australia,field,246.04545454545453,246.49891540130153,0,1,28,1
1384402,Bangladesh,New Zealand,245,248,New Zealand,"MA Chidambaram Stadium, Chepauk, Chennai",New Zealand,field,214.4063492063492,234.99731903485255,0,1,141,0
1384403,Pakistan,India,191,192,India,"Narendra Modi Stadium, Ahmedabad",India,field,237.21428571428572,247.694,0,1,169,0
1384405,Sri Lanka,Australia,209,215,Australia,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Sri Lanka,bat,229.3519313304721,246.49891540130153,1,1,28,0
1384406,Netherlands,South Africa,245,207,Netherlands,"Himachal Pradesh Cricket Association Stadium, Dharamsala",South Africa,field,202.0909090909091,246.04545454545453,0,1,107,1
1384408,Bangladesh,India,256,261,India,"Maharashtra Cricket Association Stadium, Pune",Bangladesh,bat,214.4063492063492,247.694,1,1,145,0
1384409,Australia,Pakistan,367,305,Australia,"M Chinnaswamy Stadium, Bengaluru",Pakistan,field,246.49891540130153,237.21428571428572,0,1,136,1
1384410,Netherlands,Sri Lanka,262,263,Sri Lanka,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Netherlands,bat,202.0909090909091,229.3519313304721,1,1,28,0
1384411,South Africa,England,399,170,South Africa,"Wankhede Stadium, Mumbai",England,field,246.04545454545453,241.78454332552693,0,1,293,1
1384412,New Zealand,India,273,274,India,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India,field,234.99731903485255,247.694,0,1,107,0
1384414,South Africa,Bangladesh,382,233,South Africa,"Wankhede Stadium, Mumbai",South Africa,bat,246.04545454545453,214.4063492063492,1,1,293,1
1384415,Australia,Netherlands,399,90,Australia,"Arun Jaitley Stadium, Delhi",Australia,bat,246.49891540130153,202.0909090909091,1,1,13,1
1384416,England,Sri Lanka,156,160,Sri Lanka,"M Chinnaswamy Stadium, Bengaluru",England,bat,241.78454332552693,229.3519313304721,1,1,136,0
1384417,Pakistan,South Africa,270,271,South Africa,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,bat,237.21428571428572,246.04545454545453,1,1,141,0
1384418,Australia,New Zealand,388,383,Australia,"Himachal Pradesh Cricket Association Stadium, Dharamsala",New Zealand,field,246.49891540130153,234.99731903485255,0,1,107,1
1384419,Netherlands,Bangladesh,229,142,Netherlands,"Eden Gardens, Kolkata",Netherlands,bat,202.0909090909091,214.4063492063492,1,1,78,1
1384420,India,England,229,129,India,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,field,247.694,241.78454332552693,0,1,28,1
1384422,Bangladesh,Pakistan,204,205,Pakistan,"Eden Gardens, Kolkata",Bangladesh,bat,214.4063492063492,237.21428571428572,1,1,78,0
1384423,South Africa,New Zealand,357,167,South Africa,"Maharashtra Cricket Association Stadium, Pune",New Zealand,field,246.04545454545453,234.99731903485255,0,1,145,1
1384424,India,Sri Lanka,357,55,India,"Wankhede Stadium, Mumbai",Sri Lanka,field,247.694,229.3519313304721,0,1,293,1
1384426,New Zealand,Pakistan,401,200,New Zealand,"M Chinnaswamy Stadium, Bengaluru",Pakistan,field,234.99731903485255,237.21428571428572,0,1,136,1
1384427,Australia,England,286,253,Australia,"Narendra Modi Stadium, Ahmedabad",England,field,246.49891540130153,241.78454332552693,0,1,169,1
1384428,India,South Africa,326,83,India,"Eden Gardens, Kolkata",India,bat,247.694,246.04545454545453,1,1,78,1
1384429,Sri Lanka,Bangladesh,279,282,Bangladesh,"Arun Jaitley Stadium, Delhi",Bangladesh,field,229.3519313304721,214.4063492063492,0,1,13,0
1384431,England,Netherlands,339,179,England,"Maharashtra Cricket Association Stadium, Pune",England,bat,241.78454332552693,202.0909090909091,1,1,145,1
1384432,Sri Lanka,New Zealand,171,172,New Zealand,"M Chinnaswamy Stadium, Bengaluru",New Zealand,field,229.3519313304721,234.99731903485255,0,1,136,0
1384434,Bangladesh,Australia,306,307,Australia,"Maharashtra Cricket Association Stadium, Pune",Australia,field,214.4063492063492,246.49891540130153,0,1,145,0
1384435,England,Pakistan,337,244,England,"Eden Gardens, Kolkata",England,bat,241.78454332552693,237.21428571428572,1,1,78,1
1384436,India,Netherlands,410,250,India,"M Chinnaswamy Stadium, Bengaluru",India,bat,247.694,202.0909090909091,1,1,136,1
1384437,India,New Zealand,397,327,India,"Wankhede Stadium, Mumbai",India,bat,247.694,234.99731903485255,1,1,293,1
1384438,South Africa,Australia,212,215,Australia,"Eden Gardens, Kolkata",South Africa,bat,246.04545454545453,246.49891540130153,1,1,78,0
1384439,India,Australia,240,241,Australia,"Narendra Modi Stadium, Ahmedabad",Australia,field,247.694,246.49891540130153,0,1,169,0
1385700,England,Australia,315,317,Australia,"Trent Bridge, Nottingham",England,bat,241.78454332552693,246.49891540130153,1,1,276,0
1385701,Australia,England,270,202,Australia,"Headingley, Leeds",England,field,246.49891540130153,241.78454332552693,0,1,105,1
1385702,Australia,England,304,254,Australia,"Riverside Ground, Chester-le-Street",England,field,246.49891540130153,241.78454332552693,0,1,213,1
1385703,England,Australia,312,126,England,"Lord's, London",Australia,field,241.78454332552693,246.49891540130153,0,1,134,1
1385704,England,Australia,309,165,England,"County Ground, Bristol",Australia,field,241.78454332552693,246.49891540130153,0,1,62,1
1387600,South Africa,India,116,117,India,"The Wanderers Stadium, Johannesburg",South Africa,bat,246.04545454545453,247.694,1,1,270,0
1387601,India,South Africa,211,215,South Africa,"St George's Park, Gqeberha",South Africa,field,247.694,246.04545454545453,0,1,254,0
1387602,India,South Africa,296,218,India,"Boland Park, Paarl",South Africa,field,247.694,246.04545454545453,0,1,31,1
1388211,Bangladesh,New Zealand,291,296,New Zealand,"Saxton Oval, Nelson",New Zealand,field,214.4063492063492,234.99731903485255,0,1,224,0
1388212,New Zealand,Bangladesh,98,99,Bangladesh,"McLean Park, Napier",Bangladesh,field,234.99731903485255,214.4063492063492,0,1,159,0
1388392,Pakistan,Nepal,342,104,Pakistan,Multan Cricket Stadium,Pakistan,bat,237.21428571428572,201.02666666666667,1,1,165,1
1388393,Bangladesh,Sri Lanka,164,165,Sri Lanka,Pallekele International Cricket Stadium,Bangladesh,bat,214.4063492063492,229.3519313304721,1,1,189,0
1388398,Nepal,India,230,147,Nepal,Pallekele International Cricket Stadium,India,field,201.02666666666667,247.694,0,1,189,1
1388401,Bangladesh,Pakistan,193,194,Pakistan,"Gaddafi Stadium, Lahore",Bangladesh,bat,214.4063492063492,237.21428571428572,1,1,86,0
1388403,Sri Lanka,Bangladesh,257,236,Sri Lanka,"R Premadasa Stadium, Colombo",Bangladesh,field,229.3519313304721,214.4063492063492,0,1,204,1
1388406,India,Pakistan,356,128,India,"R Premadasa Stadium, Colombo",Pakistan,field,247.694,237.21428571428572,0,1,204,1
1388407,India,Sri Lanka,213,172,India,"R Premadasa Stadium, Colombo",India,bat,247.694,229.3519313304721,1,1,204,1
1388410,Pakistan,Sri Lanka,252,252,Sri Lanka,"R Premadasa Stadium, Colombo",Pakistan,bat,237.21428571428572,229.3519313304721,1,1,204,0
1388412,Bangladesh,India,265,259,Bangladesh,"R Premadasa Stadium, Colombo",India,field,214.4063492063492,247.694,0,1,204,1
