match_id,innings,batting_team,total_runs,wickets,ball_faced
742621,2,New Zealand,255,6,286
742623,1,Pakistan,364,7,313
742623,2,New Zealand,217,10,235
742625,1,New Zealand,299,5,309
742625,2,Pakistan,292,8,306
742627,1,New Zealand,275,4,305
742627,2,Pakistan,207,10,262
743943,1,England,408,9,308
743943,2,New Zealand,198,10,194
743945,1,New Zealand,398,5,314
743945,2,England,365,9,283
743947,1,England,302,10,285
743947,2,New Zealand,306,7,302
743949,1,New Zealand,349,7,312
743949,2,England,350,3,267
743951,1,New Zealand,283,9,302
743951,2,England,192,7,158
743973,1,Australia,222,6,244
743973,2,Ireland,157,10,148
743977,1,Australia,305,6,302
743977,2,England,246,10,277
743979,1,Australia,309,8,300
743979,2,England,245,10,263
743981,1,England,300,8,311
743981,2,Australia,207,10,269
743983,1,Australia,299,7,304
743983,2,England,304,7,300
743985,1,England,138,10,203
743985,2,Australia,140,2,152
744679,1,Bangladesh,272,9,308
744679,2,India,153,3,157
744681,1,India,105,10,158
744681,2,Bangladesh,58,10,112
744683,1,India,119,9,216
745159,1,Sri Lanka,275,7,279
745159,2,Pakistan,277,6,272
745161,1,Sri Lanka,310,9,309
745161,2,Pakistan,233,10,265
745163,1,Pakistan,102,10,200
745163,2,Sri Lanka,104,3,115
749771,1,New Zealand,230,10,277
749771,2,South Africa,236,4,294
749773,1,South Africa,282,9,306
749773,2,New Zealand,210,10,287
749775,1,South Africa,157,3,196
749781,1,Sri Lanka,218,9,307
749781,2,New Zealand,219,7,260
749783,1,New Zealand,248,10,304
749783,2,Sri Lanka,252,4,289
749785,1,New Zealand,145,3,174
749787,1,Sri Lanka,276,10,307
749787,2,New Zealand,280,6,296
749789,1,New Zealand,360,5,306
749789,2,Sri Lanka,252,10,268
749791,1,New Zealand,315,8,309
749791,2,Sri Lanka,195,10,250
749793,1,Sri Lanka,287,6,308
749793,2,New Zealand,253,10,278
749795,1,Pakistan,210,10,283
749795,2,New Zealand,213,3,245
749797,1,New Zealand,369,5,305
749797,2,Pakistan,250,10,266
750663,1,Sri Lanka,317,6,316
750663,2,England,292,10,290
750665,1,England,185,10,263
750665,2,Sri Lanka,186,2,210
750667,1,Sri Lanka,242,8,219
750667,2,England,236,5,208
750669,1,England,265,10,306
750669,2,Sri Lanka,267,4,310
750671,1,Sri Lanka,239,10,307
750671,2,England,240,5,298
750673,1,Sri Lanka,292,7,309
750673,2,England,202,10,250
750675,1,Sri Lanka,302,6,305
750675,2,England,215,10,278
754723,1,Australia,300,8,314
754723,2,South Africa,268,10,298
754725,1,Australia,154,10,254
754725,2,South Africa,157,7,177
754727,1,Australia,329,5,311
754727,2,South Africa,256,9,270
754729,1,South Africa,267,8,309
754729,2,Australia,268,7,301
754731,1,South Africa,280,6,310
754731,2,Australia,275,8,291
754749,1,India,267,8,314
754749,2,Australia,269,6,305
754751,1,England,234,10,298
754751,2,Australia,235,7,240
754753,1,India,153,10,241
754753,2,England,156,1,169
754755,1,England,303,8,305
754755,2,Australia,304,7,302
754757,1,India,69,2,103
754759,1,India,200,10,293
754759,2,England,201,7,290
754761,1,Australia,278,8,303
754761,2,England,166,10,244
760787,1,Bangladesh,281,7,317
760787,2,Zimbabwe,194,10,258
760789,1,Bangladesh,251,7,309
760789,2,Zimbabwe,183,10,274
760791,1,Bangladesh,297,6,307
760791,2,Zimbabwe,173,10,245
760793,1,Bangladesh,256,8,313
760793,2,Zimbabwe,235,8,303
760795,1,Zimbabwe,128,10,183
760795,2,Bangladesh,130,5,158
760889,1,Ireland,56,4,112
770121,1,West Indies,321,6,309
770121,2,India,197,10,258
770123,1,India,263,7,308
770123,2,West Indies,215,10,280
770127,1,India,330,6,303
770127,2,West Indies,271,10,298
792289,1,India,363,5,307
792289,2,Sri Lanka,194,10,246
792291,1,Sri Lanka,274,8,308
792291,2,India,275,4,269
792293,1,Sri Lanka,242,10,303
792293,2,India,245,4,270
792295,1,India,404,5,310
792295,2,Sri Lanka,251,10,265
792297,1,Sri Lanka,286,8,303
792297,2,India,288,7,299
800469,1,England,399,9,309
800469,2,South Africa,250,5,203
800471,1,South Africa,262,7,309
800471,2,England,263,5,281
800473,1,England,318,8,308
800473,2,South Africa,319,3,290
800475,1,England,262,10,293
800475,2,South Africa,266,9,287
800477,1,England,236,10,281
800477,2,South Africa,237,5,275
810829,1,Scotland,216,9,316
810829,2,Ireland,220,7,287
817207,1,Bangladesh,160,10,230
817207,2,South Africa,164,2,188
817209,1,South Africa,162,10,279
817209,2,Bangladesh,167,3,173
817211,1,South Africa,168,9,244
817211,2,Bangladesh,170,1,166
848843,1,South Africa,304,7,311
848843,2,New Zealand,284,10,301
848845,1,South Africa,204,10,298
848845,2,New Zealand,207,2,277
848847,1,South Africa,283,7,310
848847,2,New Zealand,221,10,301
858485,1,Bangladesh,329,6,308
858485,2,Pakistan,250,10,277
858487,1,Pakistan,239,6,307
858487,2,Bangladesh,240,3,241
858489,1,Pakistan,250,10,299
858489,2,Bangladesh,251,2,243
860269,1,Sri Lanka,255,8,307
860269,2,Pakistan,259,4,277
860271,1,Pakistan,287,8,310
860271,2,Sri Lanka,288,8,296
860273,1,Pakistan,316,4,310
860273,2,Sri Lanka,181,10,253
860275,1,Sri Lanka,256,9,309
860275,2,Pakistan,257,3,254
860277,1,Sri Lanka,368,4,303
860277,2,Pakistan,203,10,230
868727,1,Pakistan,375,3,304
868727,2,Zimbabwe,334,5,305
868729,1,Zimbabwe,268,7,305
868729,2,Pakistan,269,4,285
868731,1,Pakistan,296,9,308
868731,2,Zimbabwe,68,0,54
870731,1,Bangladesh,307,10,306
870731,2,India,228,10,278
870733,1,India,200,10,278
870733,2,Bangladesh,200,4,236
870735,1,India,317,6,303
870735,2,Bangladesh,240,10,292
885959,1,India,255,6,304
885959,2,Zimbabwe,251,7,309
885965,1,India,271,8,308
885965,2,Zimbabwe,209,10,296
885967,1,India,276,5,308
885967,2,Zimbabwe,193,10,263
894287,1,New Zealand,303,4,308
894287,2,Zimbabwe,304,3,304
894289,1,Zimbabwe,235,9,309
894289,2,New Zealand,236,0,259
894291,1,New Zealand,273,6,309
894291,2,Zimbabwe,235,10,296
895807,1,India,309,3,304
895807,2,Australia,310,5,308
895809,1,India,308,8,307
895809,2,Australia,309,3,306
895811,1,India,295,6,307
895811,2,Australia,296,7,299
895813,1,Australia,348,8,306
895813,2,India,323,10,302
895815,1,Australia,330,7,307
895815,2,India,331,4,303
902641,1,England,216,10,302
902641,2,Pakistan,217,4,266
902643,1,England,283,5,303
902643,2,Pakistan,188,10,279
902645,1,Pakistan,208,10,302
902645,2,England,210,4,252
902647,1,England,355,5,305
902647,2,Pakistan,271,10,251
903593,1,South Africa,303,5,305
903593,2,India,298,7,309
903595,1,India,247,9,311
903595,2,South Africa,225,10,264
903597,1,South Africa,270,7,306
903597,2,India,252,6,308
903599,1,India,299,8,313
903599,2,South Africa,264,9,307
903601,1,South Africa,438,5,309
903601,2,India,224,10,220
911049,1,Hong Kong,298,5,305
911049,2,United Arab Emirates,209,10,261
913621,1,Sri Lanka,377,8,309
913621,2,Ireland,241,10,275
913623,1,Sri Lanka,286,9,304
913623,2,England,286,8,304
913625,1,Sri Lanka,254,7,302
913625,2,England,256,0,213
913627,1,Sri Lanka,248,9,305
913627,2,England,16,1,24
913629,1,Sri Lanka,305,5,257
913629,2,England,309,4,248
913631,1,England,324,7,304
913631,2,Sri Lanka,202,10,264
913649,1,Pakistan,337,6,285
913649,2,Ireland,82,10,146
913653,1,Pakistan,260,6,304
913653,2,England,194,3,210
913655,1,Pakistan,251,10,303
913655,2,England,255,6,287
913657,1,England,444,3,308
913657,2,Pakistan,275,10,262
913659,1,Pakistan,247,8,308
913659,2,England,252,6,295
913661,1,England,302,9,306
913661,2,Pakistan,304,6,297
914207,1,Sri Lanka,188,10,290
914207,2,New Zealand,191,3,134
914209,1,Sri Lanka,117,10,169
914209,2,New Zealand,118,0,56
914211,1,New Zealand,276,8,311
914211,2,Sri Lanka,277,2,285
914213,1,New Zealand,75,3,57
914215,1,New Zealand,294,5,305
914215,2,Sri Lanka,258,10,294
914227,1,New Zealand,280,9,313
914227,2,Pakistan,210,10,286
914231,1,New Zealand,307,8,303
914231,2,Australia,148,10,155
914233,1,New Zealand,281,9,304
914233,2,Australia,283,6,285
914235,1,New Zealand,246,10,278
914235,2,Australia,191,10,264
914265,1,Pakistan,290,10,296
914265,2,New Zealand,265,7,270
915777,1,West Indies,159,8,161
915777,2,Sri Lanka,164,9,157
915779,1,West Indies,214,10,230
915779,2,Sri Lanka,225,2,225
915781,1,West Indies,206,9,225
915781,2,Sri Lanka,180,5,202
919607,1,Pakistan,259,6,307
919607,2,Zimbabwe,128,10,228
919609,1,Zimbabwe,276,6,308
919609,2,Pakistan,256,8,298
919611,1,Zimbabwe,161,10,236
919611,2,Pakistan,162,3,209
919613,1,Ireland,219,8,307
919613,2,Zimbabwe,222,8,296
919615,1,Ireland,268,7,308
919615,2,Zimbabwe,270,5,298
919617,1,Zimbabwe,187,10,303
919617,2,Ireland,189,8,289
931390,1,Bangladesh,273,9,308
931390,2,Zimbabwe,128,9,221
931392,1,Bangladesh,241,9,308
931392,2,Zimbabwe,183,10,268
931394,1,Bangladesh,276,9,308
931394,2,Zimbabwe,215,10,263
932849,1,South Africa,188,10,283
932849,2,West Indies,191,6,299
932851,1,West Indies,116,10,204
932851,2,Australia,117,4,154
932853,1,South Africa,189,9,305
932853,2,Australia,142,10,206
932855,1,Australia,288,6,307
932855,2,South Africa,252,10,288
932857,1,Australia,265,7,305
932857,2,West Indies,266,6,279
932859,1,South Africa,343,4,306
932859,2,West Indies,204,10,236
932861,1,South Africa,8,0,9
932863,1,West Indies,282,8,309
932863,2,Australia,283,4,298
932865,1,West Indies,285,10,318
932865,2,South Africa,185,10,281
932867,1,Australia,270,9,308
932867,2,West Indies,212,10,283
936131,1,South Africa,354,5,312
936131,2,Ireland,148,10,191
936133,1,Ireland,198,10,276
936133,2,Australia,199,1,190
936135,1,Australia,294,9,308
936135,2,South Africa,295,4,222
936137,1,South Africa,361,6,306
936137,2,Australia,219,10,232
936139,1,Australia,371,6,308
936139,2,South Africa,372,6,304
936141,1,Australia,167,10,223
936141,2,South Africa,168,4,217
936143,1,South Africa,327,8,308
936143,2,Australia,296,10,298
936159,1,Sri Lanka,181,10,303
936159,2,South Africa,185,2,208
936161,1,South Africa,307,6,305
936161,2,Sri Lanka,186,10,232
936163,1,Sri Lanka,163,10,242
936163,2,South Africa,164,3,201
936165,1,South Africa,367,5,305
936165,2,Sri Lanka,327,10,292
936167,1,South Africa,384,6,307
936167,2,Sri Lanka,296,8,311
995457,1,Sri Lanka,227,8,302
995457,2,Australia,228,7,290
995459,1,Sri Lanka,288,10,302
995459,2,Australia,206,10,289
995461,1,Sri Lanka,226,10,304
995461,2,Australia,227,8,282
995463,1,Sri Lanka,212,10,311
995463,2,Australia,217,4,189
995465,1,Sri Lanka,195,10,249
995465,2,Australia,199,5,263
997993,1,Scotland,327,5,304
997993,2,United Arab Emirates,229,10,266
997995,1,United Arab Emirates,228,10,286
997995,2,Scotland,229,3,286
1000887,1,Australia,268,9,310
1000887,2,Pakistan,176,10,261
1000889,1,Australia,220,10,297
1000889,2,Pakistan,221,4,293
1000891,1,Pakistan,263,7,308
1000891,2,Australia,265,3,276
1000893,1,Australia,353,6,302
1000893,2,Pakistan,267,10,267
1000895,1,Australia,369,7,306
1000895,2,Pakistan,312,10,307
1001371,1,Australia,324,8,314
1001371,2,New Zealand,256,10,270
1001373,1,Australia,378,5,312
1001373,2,New Zealand,262,10,288
1001375,1,Australia,264,8,313
1001375,2,New Zealand,147,10,221
1004283,1,Scotland,153,6,123
1004283,2,Hong Kong,136,4,114
1004285,1,Scotland,266,7,305
1004285,2,Hong Kong,213,10,285
1007649,1,Zimbabwe,168,10,312
1007649,2,India,173,1,258
1007651,1,Zimbabwe,126,9,213
1007651,2,India,129,2,167
1007653,1,Zimbabwe,123,10,259
1007653,2,India,126,0,137
1019973,1,New Zealand,341,7,303
1019973,2,Bangladesh,264,10,287
1019975,1,New Zealand,251,10,304
1019975,2,Bangladesh,184,10,267
1019977,1,Bangladesh,236,9,309
1019977,2,New Zealand,239,3,254
1020013,1,New Zealand,286,9,308
1020013,2,Australia,280,10,290
1020017,1,New Zealand,281,9,308
1020017,2,Australia,257,10,289
1020031,1,New Zealand,207,7,209
1020031,2,South Africa,210,6,206
1020033,1,New Zealand,289,4,307
1020033,2,South Africa,283,9,307
1020035,1,South Africa,271,8,307
1020035,2,New Zealand,112,10,198
1020037,1,South Africa,279,8,307
1020037,2,New Zealand,280,3,274
1020039,1,New Zealand,149,10,251
1020039,2,South Africa,150,4,203
1022347,1,Bangladesh,305,6,307
1022347,2,England,308,2,286
1022349,1,New Zealand,291,10,273
1022349,2,Australia,53,3,54
1022351,1,South Africa,299,6,310
1022351,2,Sri Lanka,203,10,258
1022353,1,India,319,3,292
1022353,2,Pakistan,164,9,208
1022355,1,Bangladesh,182,10,270
1022355,2,Australia,83,1,97
1022357,1,England,310,10,307
1022357,2,New Zealand,223,10,271
1022359,1,South Africa,219,8,305
1022359,2,Pakistan,119,3,166
1022361,1,India,321,6,306
1022361,2,Sri Lanka,322,4,298
1022363,1,New Zealand,265,8,306
1022363,2,Bangladesh,268,5,298
1022365,1,Australia,277,9,309
1022365,2,England,240,4,243
1022367,1,South Africa,191,10,277
1022367,2,India,193,2,230
1022369,1,Sri Lanka,236,10,305
1022369,2,Pakistan,237,7,282
1022371,1,England,211,10,304
1022371,2,Pakistan,215,2,231
1022373,1,Bangladesh,264,7,310
1022373,2,India,265,1,241
1022375,1,Pakistan,338,4,316
1022375,2,India,158,10,184
1026847,1,Hong Kong,269,10,308
1026847,2,Papua New Guinea,163,10,235
1026849,1,Papua New Guinea,201,10,284
1026849,2,Hong Kong,187,10,299
1026851,1,Papua New Guinea,244,7,309
1026851,2,Hong Kong,181,3,207
1027315,1,England,296,6,312
1027315,2,West Indies,251,10,291
1027317,1,West Indies,225,10,293
1027317,2,England,226,6,294
1027319,1,England,328,10,309
1027319,2,West Indies,142,10,245
1029001,1,Ireland,126,10,199
1029001,2,England,127,3,123
1029003,1,England,328,6,304
1029003,2,Ireland,243,10,283
1029819,1,England,309,8,302
1029819,2,Bangladesh,288,10,298
1029821,1,Bangladesh,238,8,307
1029821,2,England,204,10,274
1029823,1,Bangladesh,277,6,311
1029823,2,England,278,6,293
1030219,1,New Zealand,190,10,271
1030219,2,India,194,4,208
1030221,1,New Zealand,242,9,303
1030221,2,India,236,10,305
1030223,1,New Zealand,285,10,305
1030223,2,India,289,3,297
1030225,1,New Zealand,260,7,313
1030225,2,India,241,10,300
1030227,1,India,269,6,303
1030227,2,New Zealand,79,10,141
1031425,1,England,339,6,311
1031425,2,South Africa,267,10,273
1031427,1,England,330,6,308
1031427,2,South Africa,328,5,309
1031429,1,England,153,10,191
1031429,2,South Africa,156,3,179
1031667,1,West Indies,204,9,263
1031667,2,England,210,3,188
1031669,1,England,21,0,16
1031671,1,England,369,9,305
1031671,2,West Indies,245,10,242
1031673,1,West Indies,356,6,311
1031673,2,England,258,5,216
1031675,1,West Indies,288,6,306
1031675,2,England,294,1,233
1033361,1,Bangladesh,157,4,201
1033363,1,New Zealand,289,7,308
1033363,2,Ireland,238,10,280
1033365,1,Bangladesh,257,9,309
1033365,2,New Zealand,258,6,287
1033367,1,Ireland,181,10,287
1033367,2,Bangladesh,182,2,170
1033369,1,New Zealand,344,6,310
1033369,2,Ireland,154,10,239
1033371,1,New Zealand,270,8,304
1033371,2,Bangladesh,271,5,301
1034819,1,England,350,7,310
1034819,2,India,356,7,300
1034821,1,India,381,6,310
1034821,2,England,366,8,305
1034823,1,England,321,8,308
1034823,2,India,316,9,314
1050223,1,Pakistan,284,9,299
1050223,2,West Indies,175,10,235
1050225,1,Pakistan,337,5,308
1050225,2,West Indies,278,7,308
1050227,1,Pakistan,308,6,304
1050227,2,West Indies,172,10,270
1059710,1,Zimbabwe,154,10,255
1059710,2,Sri Lanka,155,2,148
1059711,1,West Indies,227,10,301
1059711,2,Sri Lanka,165,10,263
1059712,1,Zimbabwe,257,10,308
1059712,2,West Indies,257,8,304
1059713,1,Zimbabwe,55,2,85
1059714,1,Sri Lanka,330,7,305
1059714,2,West Indies,329,9,311
1059715,1,Zimbabwe,218,8,306
1059715,2,West Indies,124,5,166
1059716,1,Zimbabwe,160,10,226
1059716,2,Sri Lanka,166,4,229
1068737,1,Papua New Guinea,232,8,301
1068737,2,United Arab Emirates,206,10,298
1072310,1,Australia,304,8,306
1072310,2,England,308,5,297
1072311,1,Australia,270,9,309
1072311,2,England,274,6,271
1072312,1,England,302,6,313
1072312,2,Australia,286,6,302
1072313,1,England,196,10,273
1072313,2,Australia,197,7,226
1072314,1,England,259,10,294
1072314,2,Australia,247,10,294
1075504,1,Bangladesh,278,7,310
1075504,2,South Africa,282,0,261
1075505,1,South Africa,353,6,307
1075505,2,Bangladesh,249,10,296
1075506,1,South Africa,369,7,305
1075506,2,Bangladesh,169,10,250
1077949,1,Pakistan,308,5,308
1077949,2,West Indies,309,6,304
1077950,1,Pakistan,282,5,311
1077950,2,West Indies,208,10,271
1077951,1,West Indies,233,9,303
1077951,2,Pakistan,236,4,263
1078659,1,Scotland,205,10,297
1078659,2,Hong Kong,206,3,275
1078660,1,Scotland,173,10,279
1078660,2,United Arab Emirates,174,6,257
1078661,1,Hong Kong,174,10,299
1078661,2,United Arab Emirates,175,4,235
1080630,1,Ireland,270,10,305
1080630,2,United Arab Emirates,185,10,259
1080631,1,United Arab Emirates,202,10,299
1080631,2,Ireland,203,2,253
1083446,1,Bangladesh,324,5,309
1083446,2,Sri Lanka,234,10,275
1083447,1,Sri Lanka,311,10,304
1083448,1,Sri Lanka,280,9,312
1083448,2,Bangladesh,210,10,276
1089183,1,United Arab Emirates,251,9,304
1089183,2,Papua New Guinea,148,10,217
1089419,1,Scotland,317,6,313
1089419,2,Zimbabwe,272,10,254
1089420,1,Scotland,169,10,252
1089420,2,Zimbabwe,171,4,231
1098206,1,India,199,3,241
1098207,1,India,310,5,267
1098207,2,West Indies,205,6,261
1098208,1,India,251,4,308
1098208,2,West Indies,158,10,240
1098209,1,West Indies,189,9,310
1098209,2,India,178,10,308
1098210,1,West Indies,205,9,306
1098210,2,India,206,2,222
1104478,1,Sri Lanka,316,5,305
1104478,2,Zimbabwe,322,4,296
1104479,1,Zimbabwe,155,10,208
1104479,2,Sri Lanka,158,3,188
1104480,1,Zimbabwe,310,8,308
1104480,2,Sri Lanka,312,2,296
1104481,1,Sri Lanka,300,6,310
1104481,2,Zimbabwe,219,6,180
1104482,1,Sri Lanka,203,8,310
1104482,2,Zimbabwe,204,7,234
1109605,1,Sri Lanka,216,10,270
1109605,2,India,220,1,175
1109606,1,Sri Lanka,236,8,309
1109606,2,India,231,7,280
1109607,1,Sri Lanka,217,9,308
1109607,2,India,218,4,272
1109608,1,India,375,5,306
1109608,2,Sri Lanka,207,10,264
1109609,1,Sri Lanka,238,10,305
1109609,2,India,239,4,283
1115775,1,England,284,8,306
1115775,2,New Zealand,287,7,304
1115776,1,New Zealand,223,10,303
1115776,2,England,225,4,231
1115777,1,England,234,10,303
1115777,2,New Zealand,230,8,304
1115778,1,England,335,9,304
1115778,2,New Zealand,339,5,299
1115779,1,New Zealand,223,10,306
1115779,2,England,229,3,199
1115795,1,West Indies,248,9,312
1115795,2,New Zealand,249,5,281
1115796,1,New Zealand,325,6,314
1115796,2,West Indies,121,10,171
1115797,1,New Zealand,131,4,140
1115797,2,West Indies,99,9,142
1115802,1,New Zealand,315,7,306
1115802,2,Pakistan,166,6,191
1115803,1,Pakistan,246,9,309
1115803,2,New Zealand,151,2,144
1115804,1,New Zealand,257,10,306
1115804,2,Pakistan,74,10,169
1115805,1,Pakistan,262,8,307
1115805,2,New Zealand,263,5,280
1115806,1,New Zealand,271,7,302
1115806,2,Pakistan,256,10,304
1119496,1,India,281,7,308
1119496,2,Australia,137,9,131
1119497,1,India,252,10,313
1119497,2,Australia,202,10,264
1119498,1,Australia,293,6,314
1119498,2,India,294,5,289
1119499,1,Australia,334,5,312
1119499,2,India,313,8,302
1119500,1,Australia,242,9,303
1119500,2,India,243,3,258
1119537,1,Australia,214,10,286
1119537,2,England,218,7,266
1119538,1,England,342,8,305
1119538,2,Australia,304,10,290
1119539,1,England,481,6,309
1119539,2,Australia,239,10,228
1119540,1,Australia,310,8,304
1119540,2,England,314,4,271
1119541,1,Australia,205,10,215
1119541,2,England,208,9,295
1119546,1,England,268,10,304
1119546,2,India,269,2,245
1119547,1,England,322,7,305
1119547,2,India,236,10,309
1119548,1,India,256,8,305
1119548,2,England,260,2,273
1120090,1,India,280,8,310
1120090,2,New Zealand,284,4,299
1120091,1,New Zealand,230,9,305
1120091,2,India,232,4,283
1120092,1,India,337,6,307
1120092,2,New Zealand,331,7,314
1120286,1,Pakistan,292,6,308
1120286,2,Sri Lanka,209,8,306
1120287,1,Pakistan,219,9,303
1120287,2,Sri Lanka,187,10,293
1120288,1,Sri Lanka,208,10,297
1120288,2,Pakistan,209,3,264
1120289,1,Sri Lanka,173,10,266
1120289,2,Pakistan,177,3,238
1120290,1,Sri Lanka,103,10,162
1120290,2,Pakistan,105,1,125
1122279,1,South Africa,269,8,303
1122279,2,India,270,4,280
1122280,1,South Africa,118,10,195
1122280,2,India,119,1,129
1122281,1,India,303,6,311
1122281,2,South Africa,179,10,242
1122282,1,India,289,7,312
1122282,2,South Africa,207,5,161
1122283,1,India,274,7,307
1122283,2,South Africa,201,10,256
1122284,1,South Africa,204,10,284
1122284,2,India,206,2,198
1122726,1,India,112,10,232
1122726,2,Sri Lanka,114,3,132
1122727,1,India,392,4,311
1122727,2,Sri Lanka,251,8,309
1122728,1,Sri Lanka,215,10,273
1122728,2,India,219,2,200
1124089,1,Hong Kong,230,8,310
1124089,2,Papua New Guinea,207,10,286
1130737,1,Zimbabwe,170,10,301
1130737,2,Bangladesh,171,2,184
1130738,1,Zimbabwe,290,6,310
1130738,2,Sri Lanka,278,10,299
1130739,1,Bangladesh,320,7,307
1130739,2,Sri Lanka,157,10,196
1130740,1,Zimbabwe,198,10,275
1130740,2,Sri Lanka,202,5,273
1130741,1,Bangladesh,216,9,309
1130741,2,Zimbabwe,125,10,223
1130742,1,Bangladesh,82,10,150
1130742,2,Sri Lanka,83,0,76
1130743,1,Sri Lanka,221,10,304
1130743,2,Bangladesh,142,9,253
1131274,1,United Arab Emirates,222,9,310
1131274,2,Ireland,226,6,308
1131275,1,Ireland,301,5,308
1131275,2,United Arab Emirates,234,10,305
1131276,1,Scotland,219,10,304
1131276,2,Ireland,223,4,221
1131277,1,Ireland,331,6,312
1131277,2,Scotland,307,9,309
1131278,1,Scotland,249,8,300
1131278,2,United Arab Emirates,218,10,290
1131279,1,Scotland,299,9,305
1131279,2,United Arab Emirates,300,6,303
1133002,1,Papua New Guinea,235,10,305
1133002,2,Ireland,237,6,298
1133003,1,West Indies,357,5,305
1133003,2,United Arab Emirates,297,6,308
1133005,1,Hong Kong,91,10,233
1133005,2,Scotland,92,6,144
1133007,1,Papua New Guinea,200,10,264
1133007,2,West Indies,201,4,262
1133010,1,West Indies,257,8,311
1133010,2,Ireland,205,10,281
1133012,1,Zimbabwe,263,9,303
1133012,2,Hong Kong,174,10,288
1133015,1,Ireland,313,6,272
1133015,2,United Arab Emirates,91,10,184
1133017,1,Zimbabwe,210,10,286
1133017,2,Scotland,210,10,303
1133019,1,Scotland,322,6,303
1133019,2,United Arab Emirates,249,10,297
1133022,1,Zimbabwe,211,9,307
1133022,2,Ireland,104,10,209
1133023,1,Papua New Guinea,200,10,294
1133023,2,Hong Kong,142,10,216
1133025,1,Ireland,271,9,308
1133025,2,Scotland,246,10,290
1133026,1,Zimbabwe,289,10,307
1133026,2,West Indies,290,6,298
1133028,1,West Indies,198,10,301
1133028,2,Scotland,125,5,217
1133029,1,United Arab Emirates,235,7,297
1133029,2,Zimbabwe,226,7,244
1134540,1,United Arab Emirates,221,10,304
1134540,2,Papua New Guinea,113,10,158
1140379,1,England,92,2,92
1140380,1,England,278,9,306
1140380,2,Sri Lanka,140,5,178
1140381,1,Sri Lanka,150,9,129
1140381,2,England,153,3,116
1140382,1,Sri Lanka,273,7,309
1140382,2,England,132,2,166
1140383,1,Sri Lanka,366,6,308
1140383,2,England,132,9,158
1142584,1,Sri Lanka,193,10,218
1142584,2,South Africa,196,5,190
1142585,1,Sri Lanka,244,8,309
1142585,2,South Africa,246,6,260
1142586,1,South Africa,363,7,309
1142586,2,Sri Lanka,285,10,282
1142587,1,Sri Lanka,306,7,247
1142587,2,South Africa,187,9,133
1142588,1,Sri Lanka,299,8,310
1142588,2,South Africa,121,10,149
1142920,1,Pakistan,308,7,302
1142920,2,Zimbabwe,107,10,211
1142921,1,Zimbabwe,194,10,300
1142921,2,Pakistan,195,1,220
1142922,1,Zimbabwe,67,10,155
1142922,2,Pakistan,69,1,66
1142923,1,Pakistan,399,1,315
1142923,2,Zimbabwe,155,10,259
1142924,1,Pakistan,364,4,314
1142924,2,Zimbabwe,233,4,308
1144146,1,Zimbabwe,117,10,209
1144146,2,South Africa,119,5,160
1144147,1,South Africa,198,10,295
1144147,2,Zimbabwe,78,10,146
1144148,1,Zimbabwe,228,10,304
1144148,2,South Africa,231,6,282
1144156,1,South Africa,266,2,301
1144156,2,Pakistan,267,5,299
1144157,1,Pakistan,203,10,282
1144157,2,South Africa,207,5,255
1144158,1,Pakistan,317,6,311
1144158,2,South Africa,187,2,202
1144159,1,South Africa,164,10,251
1144159,2,Pakistan,168,2,196
1144160,1,Pakistan,240,8,306
1144160,2,South Africa,241,3,246
1144167,1,Sri Lanka,231,10,285
1144167,2,South Africa,232,2,237
1144168,1,South Africa,251,10,278
1144168,2,Sri Lanka,138,10,200
1144169,1,South Africa,331,5,305
1144169,2,Sri Lanka,121,5,149
1144170,1,Sri Lanka,189,10,244
1144170,2,South Africa,190,4,199
1144171,1,Sri Lanka,225,10,311
1144171,2,South Africa,135,2,170
1144483,1,England,311,8,308
1144483,2,South Africa,207,10,240
1144484,1,Pakistan,105,10,134
1144484,2,West Indies,108,3,85
1144485,1,Sri Lanka,136,10,186
1144485,2,New Zealand,137,0,100
1144487,1,Bangladesh,330,6,308
1144487,2,South Africa,309,8,306
1144488,1,Pakistan,348,8,309
1144488,2,England,334,9,305
1144490,1,South Africa,227,9,306
1144490,2,India,230,4,289
1144491,1,Bangladesh,244,10,305
1144491,2,New Zealand,248,8,293
1144492,1,Australia,288,10,315
1144492,2,West Indies,273,9,307
1144494,1,England,386,6,308
1144494,2,Bangladesh,280,10,299
1144496,1,India,352,5,307
1144496,2,Australia,316,10,308
1144497,1,South Africa,29,2,46
1144499,1,Australia,307,10,303
1144499,2,Pakistan,266,10,283
1144501,1,West Indies,212,10,276
1144501,2,England,213,2,215
1144502,1,Australia,334,7,309
1144502,2,Sri Lanka,247,10,281
1144504,1,India,336,5,309
1144504,2,Pakistan,212,6,247
1144505,1,West Indies,321,8,312
1144505,2,Bangladesh,322,3,262
1144507,1,South Africa,241,6,298
1144507,2,New Zealand,245,6,298
1144508,1,Australia,381,5,306
1144508,2,Bangladesh,333,8,305
1144509,1,Sri Lanka,232,9,306
1144509,2,England,212,10,287
1144511,1,New Zealand,291,8,304
1144511,2,West Indies,286,10,299
1144512,1,Pakistan,308,7,307
1144512,2,South Africa,259,9,305
1144514,1,Australia,285,7,304
1144514,2,England,221,10,271
1144515,1,New Zealand,237,6,304
1144515,2,Pakistan,241,4,302
1144516,1,India,268,7,306
1144516,2,West Indies,143,10,210
1144517,1,Sri Lanka,203,10,306
